offshore_f,0
Offshore_g,0
Onshore,0
PV,0
river,0
lake,0
nuclear,0.0095
ngas,0.02354
methanization,0.05
pyrogaseification,0.032
PHS,0.000001
Battery,0.000001
gastank,0.002
ITES,0.000001
CTES,0.000001
methanation,0.005
electrolysis,0
ocgt,0
ccgt,0
ccgt-ccs,0.00576
hpc,0
hpd,0
resistive,0
boilerd,0
boilerc,0
EV_heavy,0
EV_light,0
EV_bus,0
EV_train,0
ICE_heavy,0
ICE_light,0
ICE_bus,0
heat-net,0
hydrogen, 0.0045
