0,lowT,93.9149746267917
1,lowT,83.2409436296862
2,lowT,85.2305369711105
3,lowT,86.7227573196457
4,lowT,86.5885057422943
5,lowT,86.7002051926562
6,lowT,87.8935933907499
7,lowT,88.5473666189992
8,lowT,90.6194890932719
9,lowT,94.2417407809827
10,lowT,98.0914162651626
11,lowT,95.8535327748283
12,lowT,91.240425469441
13,lowT,87.1963878635851
14,lowT,86.9302044596541
15,lowT,86.0646195105899
16,lowT,84.2781225478527
17,lowT,86.2290808895623
18,lowT,89.1081302824202
19,lowT,93.6026222401257
20,lowT,95.0018919511198
21,lowT,94.1175661344962
22,lowT,93.7149705768293
23,lowT,93.5817544788204
24,lowT,93.9149746267917
25,lowT,83.2409436296862
26,lowT,85.2305369711105
27,lowT,86.7227573196457
28,lowT,86.5885057422943
29,lowT,86.7002051926562
30,lowT,87.8935933907499
31,lowT,88.5473666189992
32,lowT,90.6194890932719
33,lowT,94.2417407809827
34,lowT,98.0914162651626
35,lowT,95.8535327748283
36,lowT,91.240425469441
37,lowT,87.1963878635851
38,lowT,86.9302044596541
39,lowT,86.0646195105899
40,lowT,84.2781225478527
41,lowT,86.2290808895623
42,lowT,89.1081302824202
43,lowT,93.6026222401257
44,lowT,95.0018919511198
45,lowT,94.1175661344962
46,lowT,93.7149705768293
47,lowT,93.5817544788204
48,lowT,93.9149746267917
49,lowT,83.2409436296862
50,lowT,85.2305369711105
51,lowT,86.7227573196457
52,lowT,86.5885057422943
53,lowT,86.7002051926562
54,lowT,87.8935933907499
55,lowT,88.5473666189992
56,lowT,90.6194890932719
57,lowT,94.2417407809827
58,lowT,98.0914162651626
59,lowT,95.8535327748283
60,lowT,91.240425469441
61,lowT,87.1963878635851
62,lowT,86.9302044596541
63,lowT,86.0646195105899
64,lowT,84.2781225478527
65,lowT,86.2290808895623
66,lowT,89.1081302824202
67,lowT,93.6026222401257
68,lowT,95.0018919511198
69,lowT,94.1175661344962
70,lowT,93.7149705768293
71,lowT,93.5817544788204
72,lowT,93.9149746267917
73,lowT,83.2409436296862
74,lowT,85.2305369711105
75,lowT,86.7227573196457
76,lowT,86.5885057422943
77,lowT,86.7002051926562
78,lowT,87.8935933907499
79,lowT,88.5473666189992
80,lowT,90.6194890932719
81,lowT,94.2417407809827
82,lowT,98.0914162651626
83,lowT,95.8535327748283
84,lowT,91.240425469441
85,lowT,87.1963878635851
86,lowT,86.9302044596541
87,lowT,86.0646195105899
88,lowT,84.2781225478527
89,lowT,86.2290808895623
90,lowT,89.1081302824202
91,lowT,93.6026222401257
92,lowT,95.0018919511198
93,lowT,94.1175661344962
94,lowT,93.7149705768293
95,lowT,93.5817544788204
96,lowT,93.9149746267917
97,lowT,83.2409436296862
98,lowT,85.2305369711105
99,lowT,86.7227573196457
100,lowT,86.5885057422943
101,lowT,86.7002051926562
102,lowT,87.8935933907499
103,lowT,88.5473666189992
104,lowT,90.6194890932719
105,lowT,94.2417407809827
106,lowT,98.0914162651626
107,lowT,95.8535327748283
108,lowT,91.240425469441
109,lowT,87.1963878635851
110,lowT,86.9302044596541
111,lowT,86.0646195105899
112,lowT,84.2781225478527
113,lowT,86.2290808895623
114,lowT,89.1081302824202
115,lowT,93.6026222401257
116,lowT,95.0018919511198
117,lowT,94.1175661344962
118,lowT,93.7149705768293
119,lowT,93.5817544788204
120,lowT,93.9149746267917
121,lowT,83.2409436296862
122,lowT,85.2305369711105
123,lowT,86.7227573196457
124,lowT,86.5885057422943
125,lowT,86.7002051926562
126,lowT,87.8935933907499
127,lowT,88.5473666189992
128,lowT,90.6194890932719
129,lowT,94.2417407809827
130,lowT,98.0914162651626
131,lowT,95.8535327748283
132,lowT,91.240425469441
133,lowT,87.1963878635851
134,lowT,86.9302044596541
135,lowT,86.0646195105899
136,lowT,84.2781225478527
137,lowT,86.2290808895623
138,lowT,89.1081302824202
139,lowT,93.6026222401257
140,lowT,95.0018919511198
141,lowT,94.1175661344962
142,lowT,93.7149705768293
143,lowT,93.5817544788204
144,lowT,93.9149746267917
145,lowT,83.2409436296862
146,lowT,85.2305369711105
147,lowT,86.7227573196457
148,lowT,86.5885057422943
149,lowT,86.7002051926562
150,lowT,87.8935933907499
151,lowT,88.5473666189992
152,lowT,90.6194890932719
153,lowT,94.2417407809827
154,lowT,98.0914162651626
155,lowT,95.8535327748283
156,lowT,91.240425469441
157,lowT,87.1963878635851
158,lowT,86.9302044596541
159,lowT,86.0646195105899
160,lowT,84.2781225478527
161,lowT,86.2290808895623
162,lowT,89.1081302824202
163,lowT,93.6026222401257
164,lowT,95.0018919511198
165,lowT,94.1175661344962
166,lowT,93.7149705768293
167,lowT,93.5817544788204
168,lowT,93.9149746267917
169,lowT,83.2409436296862
170,lowT,85.2305369711105
171,lowT,86.7227573196457
172,lowT,86.5885057422943
173,lowT,86.7002051926562
174,lowT,87.8935933907499
175,lowT,88.5473666189992
176,lowT,90.6194890932719
177,lowT,94.2417407809827
178,lowT,98.0914162651626
179,lowT,95.8535327748283
180,lowT,91.240425469441
181,lowT,87.1963878635851
182,lowT,86.9302044596541
183,lowT,86.0646195105899
184,lowT,84.2781225478527
185,lowT,86.2290808895623
186,lowT,89.1081302824202
187,lowT,93.6026222401257
188,lowT,95.0018919511198
